7590,500.00,1
4422,500.50,1
6941,500.50,3
9827,500.00,3
7539,500.00,1
9769,500.00,3
3561,500.00,2
3360,500.50,2
740,500.00,2
2016,500.50,3
1978,500.00,1
6120,500.50,3
917,500.50,1
6735,500.50,1
1947,500.50,3
7970,500.50,1
1861,500.50,3
6333,500.00,3
8333,500.00,3
8927,500.50,1
6151,500.00,3
1446,500.50,3
1199,500.50,1
654,500.00,1
9443,500.00,2
972,500.50,3
5414,500.50,2
7804,500.00,1
2233,500.00,2
8415,500.00,3
5031,500.00,1
6024,500.50,2
9461,500.00,1
8636,500.50,1
9726,500.50,3
269,500.00,1
6386,500.00,1
1637,500.50,1
5732,500.00,2
5763,500.00,2
7393,500.00,2
5303,500.50,3
9261,500.00,1
2887,500.50,1
2914,500.00,3
4938,500.00,1
5983,500.00,1
5205,500.00,3
5290,500.50,1
920,500.50,1
1023,500.50,3
1748,500.50,2
892,500.00,3
3303,500.00,2
5984,500.50,2
8379,500.00,2
1458,500.00,1
3339,500.50,2
9121,500.00,3
6446,500.50,2
1022,500.50,2
585,500.00,3
7510,500.00,2
4904,500.00,3
4108,500.50,3
4845,500.50,3
3737,500.00,3
3521,500.00,3
9481,500.50,2
52,500.00,1
7348,500.50,3
2409,500.00,2
3242,500.50,2
9106,500.00,1
2889,500.50,3
3855,500.00,1
6941,500.00,3
8130,500.50,1
8978,500.50,3
4774,500.50,3
6438,500.00,2
8639,500.50,2
2180,500.00,3
1602,500.50,3
6557,500.50,3
9382,500.50,2
8455,500.00,3
4288,500.50,2
3867,500.50,1
6314,500.00,3
776,500.50,2
1924,500.50,2
6694,500.50,3
2595,500.00,2
883,500.00,1
2016,500.00,2
7191,500.00,1
3792,500.50,2
8045,500.50,2
9429,500.00,1
1644,500.00,1
1093,500.50,1
7482,500.50,1
402,500.50,2
5312,500.50,3
5100,500.00,1
3619,500.00,2
7810,500.00,2
8506,500.00,1
1982,500.00,2
5714,500.50,3
2491,500.50,3
4600,500.00,2
572,500.00,2
8360,500.50,3
4521,500.00,1
8435,500.00,2
4910,500.50,2
1879,500.50,3
2266,500.00,3
6032,500.50,3
303,500.50,2
3356,500.50,2
5532,500.00,3
8482,500.00,1
6735,500.00,1
2306,500.00,2
5090,500.50,3
2526,500.00,3
5362,500.50,1
322,500.00,1
4457,500.50,1
9804,500.00,1
6547,500.00,1
5088,500.50,3
7090,500.50,1
7653,500.00,1
6747,500.00,1
8532,500.50,3
5162,500.50,2
1322,500.00,1
2725,500.50,3
1861,500.00,2
9683,500.00,1
3113,500.50,1
6863,500.00,3
5453,500.50,1
3669,500.50,3
2773,500.00,3
4643,500.50,2
7897,500.00,3
2213,500.00,1
598,500.00,2
3703,500.00,1
9765,500.00,2
3615,500.00,1
1989,500.00,3
839,500.50,1
7959,500.50,1
2226,500.00,2
6299,500.00,1
9554,500.00,2
3744,500.50,2
7728,500.50,3
1700,500.50,3
3451,500.00,2
70,500.00,2
5563,500.00,2
3026,500.00,2
992,500.50,3
972,500.50,1
4289,500.00,3
3665,500.50,3
7314,500.00,2
1270,500.50,3
2292,500.50,2
3594,500.50,3
629,500.50,2
3417,500.00,2
1083,500.50,3
1916,500.50,3
166,500.50,3
747,500.50,2
7906,500.50,3
8048,500.00,2
4585,500.50,3
3837,500.00,2
1438,500.50,3
932,500.50,3
275,500.50,2
1694,500.50,3
7839,500.00,3
1910,500.00,2
354,500.50,2
899,500.00,1
7948,500.50,3
8598,500.50,2
5623,500.00,3
4585,500.50,3
8509,500.00,3
8387,500.50,2
7894,500.50,1
4966,500.00,3
9620,500.00,3
5520,500.00,2
7585,500.50,1
808,500.00,3
2432,500.00,1
9437,500.00,3
7944,500.50,1
9034,500.50,1
8271,500.50,1
2172,500.00,2
7835,500.50,2
3166,500.50,3
8916,500.50,3
6964,500.00,1
3852,500.00,2
7368,500.00,3
8443,500.50,3
7353,500.00,1
4846,500.00,1
6056,500.50,3
5597,500.00,3
3822,500.50,2
7982,500.00,2
6023,500.00,2
2894,500.50,2
6922,500.00,3
9987,500.00,3
3300,500.00,1
8897,500.50,2
7375,500.50,3
7348,500.50,2
4786,500.50,3
1561,500.00,2
5257,500.00,1
329,500.50,2
8266,500.50,1
2151,500.50,2
6279,500.00,1
6036,500.50,3
3340,500.50,1
6713,500.00,1
7638,500.50,1
1984,500.50,3
2315,500.50,2
8298,500.00,2
136,500.50,2
8844,500.50,2
9217,500.50,2
8606,500.50,3
8208,500.00,1
4080,500.00,3
8169,500.50,2
649,500.00,3
3149,500.50,3
4395,500.00,2
928,500.00,1
2375,500.50,3
2368,500.50,1
6912,500.00,1
4903,500.00,3
6420,500.50,3
6105,500.50,1
4151,500.50,1
9415,500.50,2
3505,500.50,3
3100,500.00,3
2819,500.00,2
2106,500.00,2
6297,500.50,3
5075,500.00,1
8131,500.50,1
5825,500.50,1
8498,500.50,1
8134,500.00,2
7046,500.00,1
6237,500.50,3
5842,500.50,1
4705,500.50,3
8393,500.50,3
5511,500.00,2
620,500.00,1
1445,500.50,2
8860,500.00,2
9863,500.50,1
7604,500.50,1
9179,500.50,1
2813,500.50,2
9936,500.50,1
6562,500.50,3
5956,500.50,1
3020,500.00,2
525,500.50,3
927,500.00,1
8377,500.00,1
8640,500.50,3
5222,500.00,2
3925,500.00,3
7567,500.50,2
8255,500.50,3
2284,500.00,2
7433,500.00,2
1832,500.00,1
7659,500.50,2
3410,500.50,3
3570,500.00,2
1538,500.50,1
3549,500.50,3
1797,500.00,2
986,500.00,2
2212,500.50,3
985,500.50,2
4277,500.00,2
7180,500.00,3
4905,500.50,3
7315,500.50,3
4716,500.00,1
9935,500.00,3
2136,500.00,1
1255,500.50,1
205,500.00,3
1294,500.00,3
1188,500.50,3
3117,500.00,3
8007,500.50,2
6938,500.50,1
2198,500.00,2
1711,500.00,1
9401,500.50,2
9188,500.00,2
2972,500.00,1
5742,500.50,2
1280,500.50,2
1419,500.50,3
169,500.00,1
7290,500.50,3
2704,500.00,1
1596,500.00,3
3866,500.50,2
7662,500.00,1
3969,500.50,3
1350,500.00,1
789,500.00,2
2916,500.00,3
8557,500.00,3
5321,500.50,1
4170,500.00,3
2523,500.50,3
314,500.00,1
9678,500.50,3
1871,500.50,1
9800,500.00,1
8406,500.50,2
8878,500.00,2
683,500.00,2
4532,500.00,2
1010,500.50,2
8667,500.50,1
1917,500.00,1
3807,500.50,1
6230,500.50,2
5804,500.00,2
4622,500.00,2
3965,500.50,2
1602,500.50,1
4053,500.00,1
4960,500.50,1
7026,500.00,2
5493,500.00,3
3282,500.00,2
1703,500.50,2
1076,500.00,3
5453,500.00,2
5623,500.00,1
4501,500.50,2
9699,500.50,3
3833,500.50,2
7424,500.00,2
2994,500.00,2
3560,500.50,1
2447,500.00,1
1526,500.50,1
3300,500.50,3
9821,500.50,3
6320,500.50,1
3477,500.50,1
2177,500.50,2
7076,500.00,1
9545,500.50,2
5148,500.00,3
4043,500.00,1
8812,500.00,2
2554,500.50,2
2593,500.50,1
6543,500.00,3
8707,500.50,3
9491,500.50,1
7502,500.00,2
2469,500.00,2
3532,500.50,3
3029,500.50,3
3605,500.50,1
5393,500.00,1
7491,500.00,3
1875,500.00,3
3043,500.50,1
7047,500.50,1
7717,500.50,2
6126,500.50,3
4321,500.50,1
3159,500.50,3
7789,500.50,1
6089,500.50,2
8654,500.00,3
8008,500.00,3
6823,500.00,2
5871,500.00,3
32,500.50,3
29,500.00,1
4462,500.00,1
5774,500.00,1
7064,500.00,1
790,500.00,3
9507,500.50,1
8510,500.50,1
4341,500.50,1
5708,500.00,2
8452,500.50,2
6427,500.00,1
5749,500.50,3
6303,500.50,3
3819,500.00,1
9199,500.50,3
6891,500.50,2
8032,500.00,1
7202,500.50,3
1090,500.00,1
3094,500.50,1
7284,500.50,1
6135,500.50,3
3969,500.50,2
3944,500.00,2
6551,500.00,1
1526,500.00,3
227,500.00,3
7013,500.50,1
6003,500.00,1
2122,500.50,2
9051,500.00,2
3170,500.50,3
2589,500.50,1
9432,500.00,3
7116,500.00,3
6429,500.00,2
9581,500.00,2
2378,500.50,3
8216,500.50,2
98,500.00,1
9179,500.50,3
1885,500.00,1
7613,500.00,2
5368,500.00,3
8969,500.50,1
7614,500.50,3
4546,500.50,2
4148,500.50,1
3621,500.00,1
4054,500.00,3
4893,500.00,2
9772,500.50,2
4826,500.50,2
4023,500.00,1
7659,500.00,1
2284,500.50,2
9422,500.50,3
5653,500.00,2
7989,500.50,1
5136,500.00,2
2864,500.00,3
6574,500.50,3
5789,500.00,2
6745,500.50,3
1576,500.50,3
1047,500.00,1
640,500.00,1
7233,500.00,2
9555,500.50,3
8526,500.00,3
7890,500.50,2
9531,500.50,1
5333,500.50,2
2908,500.50,3
3975,500.50,2
7502,500.50,3
7455,500.00,1
4730,500.50,2
7124,500.50,2
4609,500.00,2
7591,500.00,1
961,500.00,1
4490,500.50,1
9356,500.00,1
3229,500.50,3
120,500.00,2
5015,500.00,3
984,500.00,3
31,500.50,2
2850,500.00,3
8223,500.00,2
5365,500.00,3
851,500.50,1
468,500.50,1
16,500.50,1
8368,500.00,2
5624,500.00,3
6073,500.50,1
6947,500.00,3
4153,500.50,2
2567,500.50,3
79,500.50,2
2571,500.50,2
5377,500.00,2
4107,500.00,2
6384,500.50,2
6061,500.00,1
9649,500.50,1
2821,500.50,3
1757,500.50,3
8360,500.50,1
6574,500.50,1
61,500.00,2
6960,500.00,2
6626,500.00,1
8640,500.50,2
3120,500.50,2
1432,500.00,3
912,500.00,2
5238,500.00,3
9963,500.00,3
3309,500.50,3
6993,500.50,3
1864,500.50,1
4741,500.00,2
5641,500.50,1
9281,500.00,2
1286,500.00,1
7728,500.50,1
1906,500.50,2
7971,500.50,3
8489,500.00,3
3539,500.00,3
2043,500.50,3
5729,500.50,2
2351,500.50,2
4644,500.00,1
5021,500.50,2
6777,500.50,3
5438,500.00,1
6408,500.00,2
749,500.00,1
8684,500.50,1
6624,500.50,2
1529,500.00,3
24,500.00,1
7101,500.00,1
5879,500.00,1
4140,500.00,2
2797,500.00,1
9791,500.50,2
5085,500.50,2
1986,500.00,3
192,500.50,2
1564,500.50,2
844,500.50,2
3672,500.50,3
5679,500.50,2
8152,500.50,2
5170,500.50,1
8638,500.00,3
9230,500.00,3
9083,500.50,2
8086,500.00,2
4635,500.00,3
810,500.50,3
2610,500.00,2
7381,500.50,1
3793,500.00,2
1325,500.00,1
9063,500.50,2
6118,500.50,1
3238,500.50,2
9107,500.00,3
348,500.50,1
8488,500.00,3
9903,500.50,3
5341,500.00,3
7033,500.00,3
2766,500.00,3
4393,500.00,1
8999,500.50,2
8022,500.00,2
3446,500.50,1
8166,500.00,3
7395,500.50,3
1975,500.50,1
1929,500.50,3
2937,500.00,2
9501,500.50,2
439,500.50,1
7092,500.00,1
8691,500.50,2
668,500.00,2
8406,500.50,3
5595,500.50,3
341,500.50,1
7956,500.00,3
5821,500.00,2
4080,500.00,2
7705,500.00,1
4814,500.50,1
8820,500.50,3
5664,500.50,3
8102,500.00,1
2831,500.50,2
8340,500.50,1
8177,500.00,3
6740,500.00,2
8357,500.50,3
2146,500.50,3
5202,500.00,2
172,500.50,1
8725,500.00,1
3362,500.50,1
2248,500.00,3
6426,500.50,3
6926,500.50,1
5675,500.50,2
1963,500.50,2
8936,500.00,1
6090,500.50,1
4163,500.00,2
1845,500.00,1
8861,500.50,1
911,500.50,3
6294,500.00,2
5350,500.50,1
8738,500.00,2
8630,500.00,2
2753,500.50,2
5163,500.00,1
7025,500.00,2
3510,500.50,2
281,500.50,3
5440,500.50,1
8169,500.00,1
3159,500.50,3
2235,500.00,2
2135,500.50,3
3921,500.50,2
3386,500.50,2
8434,500.50,3
2884,500.00,1
1813,500.00,2
1286,500.00,1
845,500.00,2
5973,500.50,1
7243,500.50,2
3032,500.50,2
8952,500.00,2
289,500.50,2
9484,500.00,3
700,500.50,1
5781,500.00,1
6291,500.50,3
6788,500.50,2
9917,500.00,3
1027,500.00,3
1559,500.50,3
142,500.00,3
9528,500.00,1
8527,500.00,2
3219,500.50,2
761,500.00,1
7786,500.00,1
3380,500.00,2
2065,500.00,2
3351,500.50,1
9472,500.50,1
2563,500.50,2
2895,500.00,2
207,500.50,3
6578,500.50,1
1245,500.00,2
2372,500.50,2
1244,500.00,3
8706,500.50,2
3433,500.50,3
2669,500.50,3
9444,500.50,3
2709,500.50,3
2753,500.50,2
1763,500.50,1
4087,500.50,3
1856,500.50,3
7714,500.00,1
8448,500.50,1
327,500.00,3
728,500.00,3
4859,500.50,3
1917,500.50,2
8726,500.00,1
163,500.00,1
2152,500.00,2
9101,500.00,3
1499,500.50,3
6374,500.50,2
2141,500.50,3
8504,500.00,2
1286,500.50,2
9401,500.50,2
2096,500.00,3
9576,500.50,2
8419,500.00,1
6221,500.50,3
1707,500.50,1
6119,500.00,1
8162,500.50,2
7622,500.00,2
9869,500.00,1
1644,500.00,2
8358,500.50,2
2764,500.00,3
6624,500.00,1
377,500.50,3
5878,500.50,3
7193,500.50,3
64,500.00,1
3875,500.50,2
3000,500.00,1
5002,500.50,1
5445,500.00,1
3055,500.50,2
698,500.00,3
4174,500.50,3
8934,500.00,3
6478,500.00,1
9531,500.00,3
232,500.00,2
3438,500.50,1
434,500.00,3
3325,500.00,1
4205,500.50,1
2649,500.00,3
7076,500.50,3
58,500.50,3
9653,500.00,2
5627,500.00,3
8846,500.00,2
578,500.50,2
7044,500.50,2
2591,500.50,3
5576,500.50,1
8762,500.50,2
1476,500.50,1
7744,500.00,3
2498,500.50,3
6578,500.50,3
49,500.00,2
5839,500.50,2
4245,500.00,2
2970,500.00,2
7460,500.50,1
4417,500.00,2
3595,500.00,1
6462,500.50,3
4656,500.00,3
4654,500.50,3
2339,500.50,3
7942,500.00,2
4901,500.00,2
10000,500.50,2
6565,500.50,3
1502,500.50,2
4757,500.50,2
2461,500.00,3
4672,500.50,3
1041,500.50,1
9900,500.50,2
3742,500.50,3
5847,500.50,1
6906,500.00,3
8566,500.00,3
3698,500.00,2
3766,500.00,3
246,500.50,2
881,500.00,1
872,500.00,3
4092,500.00,2
3294,500.50,3
668,500.50,1
4106,500.00,1
5634,500.00,3
6,500.50,1
696,500.00,1
8594,500.50,3
2864,500.50,2
1809,500.00,1
2788,500.50,1
1786,500.50,1
3097,500.00,3
5269,500.00,2
4653,500.50,2
4166,500.00,3
8957,500.00,2
135,500.50,2
2863,500.00,2
5462,500.00,1
1675,500.50,3
7754,500.00,1
3792,500.00,1
2931,500.00,1
7484,500.50,2
9666,500.00,2
3172,500.50,3
4473,500.50,1
7460,500.50,3
2071,500.00,2
6471,500.00,3
7457,500.50,3
8322,500.00,1
6086,500.00,3
4853,500.00,1
2962,500.50,1
4065,500.00,1
8858,500.00,1
8638,500.00,1
9916,500.00,1
852,500.00,1
586,500.50,2
903,500.00,3
1250,500.50,3
543,500.00,3
6140,500.50,3
5853,500.50,1
8639,500.00,1
7336,500.50,1
2102,500.00,3
1103,500.50,2
6013,500.50,1
936,500.50,3
6015,500.00,3
4181,500.00,2
2917,500.50,3
944,500.50,2
8730,500.50,1
7098,500.00,2
6212,500.00,3
1790,500.00,2
302,500.00,2
1910,500.50,3
2230,500.00,2
6403,500.00,1
6579,500.50,1
8421,500.00,1
5995,500.50,2
4508,500.00,3
2599,500.50,1
181,500.00,2
811,500.00,3
8722,500.50,3
3872,500.00,1
4806,500.00,3
8419,500.00,1
3553,500.50,1
6060,500.50,3
8227,500.00,2
93,500.00,3
3758,500.50,3
326,500.50,1
5809,500.50,2
7493,500.00,1
1393,500.00,1
8041,500.00,2
355,500.00,1
9277,500.50,1
9888,500.00,2
9286,500.00,1
3682,500.50,2
1216,500.50,2
2190,500.50,3
8513,500.50,3
8766,500.50,1
9351,500.50,1
3199,500.50,1
8730,500.50,1
8290,500.50,3
35,500.00,3
2914,500.50,1
3460,500.00,2
6131,500.50,2
2354,500.50,1
5999,500.00,1
1872,500.50,3
8391,500.50,1
1812,500.50,3
4546,500.00,1
2117,500.00,2
23,500.50,2
9319,500.00,1
3034,500.50,3
3328,500.00,1
1341,500.00,2
1169,500.50,3
853,500.50,3
746,500.00,3
6476,500.50,1
7932,500.50,1
8046,500.00,3
3203,500.00,3
4619,500.00,3
8131,500.50,1
4954,500.00,3
7501,500.00,3
1476,500.00,1
76,500.50,2
8383,500.50,1
1038,500.00,2
8076,500.50,1
2410,500.50,1
7498,500.00,2
2175,500.00,1
8794,500.50,2
9705,500.50,1
427,500.00,3
2054,500.50,2
6397,500.50,3
8001,500.50,2
1687,500.00,2
7477,500.50,3
4690,500.00,1
9062,500.00,1
7570,500.50,2
4258,500.50,3
3943,500.50,3
